{'timestamp': 1536544167.503922, 'hostname': 'ist-slave1', 'proc': Proc(label='total', load5=0.22, load10=0.09, load15=0.06, running=5, procs=1195), 'memory/total': Memory(label='total', total=131746108, used=7072080, buffer_cache=103435492, free=21238536, map=193564)}
{'timestamp': 1536544167.511385, 'hostname': 'ist-slave2', 'proc': Proc(label='total', load5=0.08, load10=0.03, load15=0.05, running=1, procs=812), 'memory/total': Memory(label='total', total=131746108, used=5807580, buffer_cache=108515316, free=17423212, map=184760)}
{'timestamp': 1536544167.514957, 'hostname': 'ist-slave3', 'proc': Proc(label='total', load5=0.0, load10=0.02, load15=0.05, running=1, procs=815), 'memory/total': Memory(label='total', total=131746108, used=5812728, buffer_cache=109796348, free=16137032, map=185252)}
{'timestamp': 1536544167.526015, 'hostname': 'ist-slave4', 'proc': Proc(label='total', load5=0.01, load10=0.11, load15=0.11, running=1, procs=811), 'memory/total': Memory(label='total', total=131746108, used=5811812, buffer_cache=110347928, free=15586368, map=185316)}
{'disk/sda': Disk(label='sda', io_read=17, bytes_read=4325376, time_spent_read=0.02599999999983993, io_write=28, bytes_write=442368, time_spent_write=0.0), 'cpu/cpu22': CPU(label='cpu22', user=2.816901408450704, nice=0.0, system=0.0, idle=97.1830985915493, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu23': CPU(label='cpu23', user=2.208835341365462, nice=0.0, system=0.20080321285140562, idle=97.59036144578313, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu20': CPU(label='cpu20', user=4.6, nice=0.0, system=0.2, idle=95.0, iowait=0.0, irq=0.0, softirq=0.2), 'cpu/cpu21': CPU(label='cpu21', user=26.4, nice=0.0, system=1.6, idle=72.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=4.669796557120501, nice=0.0, system=2.6541471048513303, idle=92.6510172143975, iowait=0.0, irq=0.0, softirq=0.025039123630672927), 'cpu/cpu27': CPU(label='cpu27', user=11.22244488977956, nice=0.0, system=0.40080160320641284, idle=88.37675350701403, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu24': CPU(label='cpu24', user=1.1976047904191616, nice=0.0, system=0.1996007984031936, idle=98.60279441117764, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu25': CPU(label='cpu25', user=0.6, nice=0.0, system=0.0, idle=99.4, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu28': CPU(label='cpu28', user=5.189620758483034, nice=0.0, system=0.3992015968063872, idle=94.41117764471058, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu29': CPU(label='cpu29', user=0.20080321285140562, nice=0.0, system=0.0, idle=99.79919678714859, iowait=0.0, irq=0.0, softirq=0.0), 'disk/total': Disk(label='total', io_read=34, bytes_read=8650752, time_spent_read=0.05199999999967986, io_write=58, bytes_write=884736, time_spent_write=0.0), 'hostname': 'ist-slave1', 'disk/dm-1': Disk(label='dm-1', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=0, bytes_write=0, time_spent_write=0.0), 'disk/dm-0': Disk(label='dm-0', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=5, bytes_write=45056, time_spent_write=0.0), 'disk/dm-2': Disk(label='dm-2', io_read=17, bytes_read=4325376, time_spent_read=0.02599999999983993, io_write=25, bytes_write=397312, time_spent_write=0.0), 'net/em1': Network(label='em1', recv_bytes=10993362, recv_packets=7648, recv_errs=0, recv_drop=0, send_bytes=912746, send_packets=1402, send_errs=0, send_drop=0), 'proc': Proc(label='total', load5=0.2, load10=0.09, load15=0.06, running=2, procs=1210), 'memory/total': Memory(label='total', total=131746108, used=7194236, buffer_cache=84907644, free=39644228, map=193688), 'timestamp': 1536544172.512152, 'cpu/cpu31': CPU(label='cpu31', user=1.2, nice=0.0, system=0.2, idle=98.6, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu30': CPU(label='cpu30', user=1.7964071856287425, nice=0.0, system=0.3992015968063872, idle=97.80439121756487, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu15': CPU(label='cpu15', user=5.811623246492986, nice=0.0, system=0.20040080160320642, idle=93.9879759519038, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu14': CPU(label='cpu14', user=3.6217303822937628, nice=0.0, system=0.4024144869215292, idle=95.97585513078471, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu13': CPU(label='cpu13', user=5.61122244488978, nice=0.0, system=0.40080160320641284, idle=93.9879759519038, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu12': CPU(label='cpu12', user=4.408817635270541, nice=0.0, system=0.6012024048096193, idle=94.98997995991984, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu11': CPU(label='cpu11', user=6.012024048096192, nice=0.0, system=0.20040080160320642, idle=93.7875751503006, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu10': CPU(label='cpu10', user=13.480885311871228, nice=0.0, system=0.4024144869215292, idle=86.11670020120724, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu19': CPU(label='cpu19', user=1.4, nice=0.0, system=0.2, idle=98.4, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu18': CPU(label='cpu18', user=2.8112449799196786, nice=0.0, system=0.40160642570281124, idle=96.5863453815261, iowait=0.0, irq=0.0, softirq=0.20080321285140562), 'cpu/cpu17': CPU(label='cpu17', user=0.3992015968063872, nice=0.0, system=0.1996007984031936, idle=99.40119760479043, iowait=0.0, irq=0.0, softirq=0.0), 'net/total': Network(label='em1', recv_bytes=10993362, recv_packets=7648, recv_errs=0, recv_drop=0, send_bytes=912746, send_packets=1402, send_errs=0, send_drop=0), 'cpu/cpu16': CPU(label='cpu16', user=1.3972055888223553, nice=0.0, system=17.16566866267465, idle=81.437125748503, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu3': CPU(label='cpu3', user=5.189620758483034, nice=0.0, system=0.1996007984031936, idle=94.61077844311377, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=3.6144578313253013, nice=0.0, system=0.40160642570281124, idle=95.9839357429719, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=2.004008016032064, nice=0.0, system=10.02004008016032, idle=87.97595190380761, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=3.6144578313253013, nice=0.0, system=0.20080321285140562, idle=96.18473895582329, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu7': CPU(label='cpu7', user=5.0, nice=0.0, system=0.2, idle=94.6, iowait=0.0, irq=0.0, softirq=0.2), 'cpu/cpu6': CPU(label='cpu6', user=3.4136546184738954, nice=0.0, system=0.40160642570281124, idle=96.18473895582329, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=2.0080321285140563, nice=0.0, system=1.0040160642570282, idle=96.98795180722891, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=6.42570281124498, nice=0.0, system=0.20080321285140562, idle=93.37349397590361, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu26': CPU(label='cpu26', user=2.7944111776447107, nice=0.0, system=0.7984031936127745, idle=96.40718562874251, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu9': CPU(label='cpu9', user=9.163346613545817, nice=0.0, system=0.398406374501992, idle=90.2390438247012, iowait=0.0, irq=0.0, softirq=0.199203187250996), 'cpu/cpu8': CPU(label='cpu8', user=3.8, nice=0.0, system=47.2, idle=49.0, iowait=0.0, irq=0.0, softirq=0.0)}
{'disk/sda': Disk(label='sda', io_read=29, bytes_read=6336512, time_spent_read=0.09200000000055297, io_write=2, bytes_write=12288, time_spent_write=0.0), 'cpu/cpu22': CPU(label='cpu22', user=9.418837675350701, nice=0.0, system=0.40080160320641284, idle=90.18036072144288, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu23': CPU(label='cpu23', user=5.210420841683367, nice=0.0, system=0.20040080160320642, idle=94.58917835671343, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu20': CPU(label='cpu20', user=2.414486921529175, nice=0.0, system=0.4024144869215292, idle=97.1830985915493, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu21': CPU(label='cpu21', user=0.40080160320641284, nice=0.0, system=0.40080160320641284, idle=99.19839679358718, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=4.8167867209520825, nice=0.0, system=2.8374569370497964, idle=92.32696523645474, iowait=0.006263701847792045, irq=0.0, softirq=0.01252740369558409), 'cpu/cpu27': CPU(label='cpu27', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu24': CPU(label='cpu24', user=0.4024144869215292, nice=0.0, system=0.2012072434607646, idle=99.3963782696177, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu25': CPU(label='cpu25', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu28': CPU(label='cpu28', user=0.40080160320641284, nice=0.0, system=0.20040080160320642, idle=99.39879759519039, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu29': CPU(label='cpu29', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'disk/total': Disk(label='total', io_read=58, bytes_read=12673024, time_spent_read=0.18400000000062278, io_write=4, bytes_write=24576, time_spent_write=0.0), 'hostname': 'ist-slave2', 'disk/dm-1': Disk(label='dm-1', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=0, bytes_write=0, time_spent_write=0.0), 'disk/dm-0': Disk(label='dm-0', io_read=5, bytes_read=45056, time_spent_read=0.046999999999997044, io_write=2, bytes_write=12288, time_spent_write=0.0), 'disk/dm-2': Disk(label='dm-2', io_read=24, bytes_read=6291456, time_spent_read=0.04500000000007276, io_write=0, bytes_write=0, time_spent_write=0.0), 'net/em1': Network(label='em1', recv_bytes=897087, recv_packets=1207, recv_errs=0, recv_drop=0, send_bytes=7923197, send_packets=5513, send_errs=0, send_drop=0), 'proc': Proc(label='total', load5=0.4, load10=0.1, load15=0.07, running=7, procs=892), 'memory/total': Memory(label='total', total=131746108, used=6125756, buffer_cache=89103760, free=36516592, map=185692), 'timestamp': 1536544172.518015, 'cpu/cpu31': CPU(label='cpu31', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu30': CPU(label='cpu30', user=1.0040160642570282, nice=0.0, system=0.40160642570281124, idle=98.59437751004016, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu15': CPU(label='cpu15', user=5.823293172690763, nice=0.0, system=10.843373493975903, idle=83.33333333333333, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu14': CPU(label='cpu14', user=3.6072144288577155, nice=0.0, system=0.40080160320641284, idle=95.99198396793587, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu13': CPU(label='cpu13', user=6.036217303822937, nice=0.0, system=0.2012072434607646, idle=93.76257545271629, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu12': CPU(label='cpu12', user=16.666666666666668, nice=0.0, system=1.2048192771084338, idle=82.1285140562249, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu11': CPU(label='cpu11', user=7.0, nice=0.0, system=0.4, idle=92.6, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu10': CPU(label='cpu10', user=5.030181086519114, nice=0.0, system=0.2012072434607646, idle=94.76861167002012, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu19': CPU(label='cpu19', user=0.1996007984031936, nice=0.0, system=44.31137724550898, idle=55.28942115768463, iowait=0.0, irq=0.0, softirq=0.1996007984031936), 'cpu/cpu18': CPU(label='cpu18', user=4.819277108433735, nice=0.0, system=0.8032128514056225, idle=94.37751004016064, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu17': CPU(label='cpu17', user=2.80561122244489, nice=0.0, system=0.20040080160320642, idle=96.99398797595191, iowait=0.0, irq=0.0, softirq=0.0), 'net/total': Network(label='em1', recv_bytes=897087, recv_packets=1207, recv_errs=0, recv_drop=0, send_bytes=7923197, send_packets=5513, send_errs=0, send_drop=0), 'cpu/cpu16': CPU(label='cpu16', user=1.6, nice=0.0, system=0.2, idle=98.2, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu3': CPU(label='cpu3', user=12.974051896207586, nice=0.0, system=0.7984031936127745, idle=86.22754491017965, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=2.8, nice=0.0, system=23.2, idle=74.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=2.80561122244489, nice=0.0, system=0.20040080160320642, idle=96.99398797595191, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=3.21285140562249, nice=0.0, system=0.40160642570281124, idle=96.3855421686747, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu7': CPU(label='cpu7', user=3.21285140562249, nice=0.0, system=0.0, idle=96.78714859437751, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu6': CPU(label='cpu6', user=5.4325955734406435, nice=0.0, system=1.0060362173038229, idle=93.56136820925553, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=16.83366733466934, nice=0.0, system=1.402805611222445, idle=81.76352705410822, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=14.859437751004016, nice=0.0, system=1.4056224899598393, idle=83.73493975903614, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu26': CPU(label='cpu26', user=0.40080160320641284, nice=0.0, system=0.20040080160320642, idle=99.19839679358718, iowait=0.20040080160320642, irq=0.0, softirq=0.0), 'cpu/cpu9': CPU(label='cpu9', user=7.645875251509055, nice=0.0, system=0.2012072434607646, idle=92.15291750503017, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu8': CPU(label='cpu8', user=10.843373493975903, nice=0.0, system=0.8032128514056225, idle=88.35341365461848, iowait=0.0, irq=0.0, softirq=0.0)}
{'disk/sda': Disk(label='sda', io_read=24, bytes_read=6291456, time_spent_read=0.04899999999997817, io_write=2, bytes_write=12288, time_spent_write=0.0), 'cpu/cpu22': CPU(label='cpu22', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu23': CPU(label='cpu23', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu20': CPU(label='cpu20', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu21': CPU(label='cpu21', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.062468765617191405, nice=0.0, system=1.2306346826586707, idle=98.70689655172414, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu27': CPU(label='cpu27', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu24': CPU(label='cpu24', user=0.2, nice=0.0, system=0.4, idle=99.4, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu25': CPU(label='cpu25', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu28': CPU(label='cpu28', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu29': CPU(label='cpu29', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'disk/total': Disk(label='total', io_read=48, bytes_read=12582912, time_spent_read=0.09799999999995634, io_write=5, bytes_write=24576, time_spent_write=0.0), 'hostname': 'ist-slave3', 'disk/dm-1': Disk(label='dm-1', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=0, bytes_write=0, time_spent_write=0.0), 'disk/dm-0': Disk(label='dm-0', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=3, bytes_write=12288, time_spent_write=0.0), 'disk/dm-2': Disk(label='dm-2', io_read=24, bytes_read=6291456, time_spent_read=0.04899999999997817, io_write=0, bytes_write=0, time_spent_write=0.0), 'net/em1': Network(label='em1', recv_bytes=410058, recv_packets=471, recv_errs=0, recv_drop=0, send_bytes=1969384, send_packets=1417, send_errs=0, send_drop=0), 'proc': Proc(label='total', load5=0.0, load10=0.02, load15=0.05, running=2, procs=817), 'memory/total': Memory(label='total', total=131746108, used=5814096, buffer_cache=100807056, free=25124956, map=185252), 'timestamp': 1536544172.522264, 'cpu/cpu31': CPU(label='cpu31', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu30': CPU(label='cpu30', user=0.199203187250996, nice=0.0, system=0.0, idle=99.800796812749, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu15': CPU(label='cpu15', user=0.0, nice=0.0, system=2.4, idle=97.6, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu14': CPU(label='cpu14', user=0.4, nice=0.0, system=0.2, idle=99.4, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu13': CPU(label='cpu13', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu12': CPU(label='cpu12', user=0.2, nice=0.0, system=0.2, idle=99.6, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu11': CPU(label='cpu11', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu10': CPU(label='cpu10', user=0.2, nice=0.0, system=0.2, idle=99.4, iowait=0.0, irq=0.0, softirq=0.2), 'cpu/cpu19': CPU(label='cpu19', user=0.0, nice=0.0, system=10.02004008016032, idle=89.97995991983969, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu18': CPU(label='cpu18', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu17': CPU(label='cpu17', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'net/total': Network(label='em1', recv_bytes=410058, recv_packets=471, recv_errs=0, recv_drop=0, send_bytes=1969384, send_packets=1417, send_errs=0, send_drop=0), 'cpu/cpu16': CPU(label='cpu16', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.1996007984031936, nice=0.0, system=14.37125748502994, idle=85.22954091816368, iowait=0.0, irq=0.0, softirq=0.1996007984031936), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.1996007984031936, nice=0.0, system=0.1996007984031936, idle=99.60079840319361, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu7': CPU(label='cpu7', user=0.0, nice=0.0, system=8.0, idle=92.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu6': CPU(label='cpu6', user=0.0, nice=0.0, system=0.2, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.20040080160320642, nice=0.0, system=0.20040080160320642, idle=99.59919839679358, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu26': CPU(label='cpu26', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu9': CPU(label='cpu9', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu8': CPU(label='cpu8', user=0.199203187250996, nice=0.0, system=3.187250996015936, idle=96.61354581673307, iowait=0.0, irq=0.0, softirq=0.0)}
{'disk/sda': Disk(label='sda', io_read=25, bytes_read=6422528, time_spent_read=0.056999999999789, io_write=2, bytes_write=12288, time_spent_write=0.0), 'cpu/cpu22': CPU(label='cpu22', user=0.20040080160320642, nice=0.0, system=0.8016032064128257, idle=98.99799599198397, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu23': CPU(label='cpu23', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu20': CPU(label='cpu20', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu21': CPU(label='cpu21', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.08116883116883117, nice=0.0, system=1.0364635364635364, idle=98.88236763236763, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu27': CPU(label='cpu27', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu24': CPU(label='cpu24', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu25': CPU(label='cpu25', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu28': CPU(label='cpu28', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu29': CPU(label='cpu29', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'disk/total': Disk(label='total', io_read=50, bytes_read=12845056, time_spent_read=0.11400000000048749, io_write=4, bytes_write=24576, time_spent_write=0.0), 'hostname': 'ist-slave4', 'disk/dm-1': Disk(label='dm-1', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=0, bytes_write=0, time_spent_write=0.0), 'disk/dm-0': Disk(label='dm-0', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=2, bytes_write=12288, time_spent_write=0.0), 'disk/dm-2': Disk(label='dm-2', io_read=25, bytes_read=6422528, time_spent_read=0.05700000000069849, io_write=0, bytes_write=0, time_spent_write=0.0), 'net/em1': Network(label='em1', recv_bytes=411560, recv_packets=455, recv_errs=0, recv_drop=0, send_bytes=1894689, send_packets=1379, send_errs=0, send_drop=0), 'proc': Proc(label='total', load5=0.01, load10=0.11, load15=0.11, running=2, procs=813), 'memory/total': Memory(label='total', total=131746108, used=5812588, buffer_cache=101854224, free=24079296, map=185680), 'timestamp': 1536544172.533705, 'cpu/cpu31': CPU(label='cpu31', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu30': CPU(label='cpu30', user=0.1996007984031936, nice=0.0, system=0.0, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu15': CPU(label='cpu15', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu14': CPU(label='cpu14', user=0.20040080160320642, nice=0.0, system=0.0, idle=99.79959919839679, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu13': CPU(label='cpu13', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu12': CPU(label='cpu12', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu11': CPU(label='cpu11', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu10': CPU(label='cpu10', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu19': CPU(label='cpu19', user=0.0, nice=0.0, system=31.53692614770459, idle=68.46307385229541, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu18': CPU(label='cpu18', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu17': CPU(label='cpu17', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'net/total': Network(label='em1', recv_bytes=411560, recv_packets=455, recv_errs=0, recv_drop=0, send_bytes=1894689, send_packets=1379, send_errs=0, send_drop=0), 'cpu/cpu16': CPU(label='cpu16', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.20040080160320642, nice=0.0, system=0.0, idle=99.79959919839679, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.4, nice=0.0, system=0.2, idle=99.4, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu7': CPU(label='cpu7', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu6': CPU(label='cpu6', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.0, nice=0.0, system=0.199203187250996, idle=99.800796812749, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu26': CPU(label='cpu26', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu9': CPU(label='cpu9', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu8': CPU(label='cpu8', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0)}
